timestamp,account_id,amount,beneficiary,type
2026-03-08 03:46:43.997579,ACC_002433,46951.84,BEN_SG_001,UPI/NEFT
2026-03-08 04:34:43.997579,ACC_002433,27386.2,BEN_NG_002,UPI/NEFT
2026-03-08 03:44:43.997579,ACC_002433,20302.95,BEN_IN_004,UPI/NEFT
2026-03-09 02:16:31.997579,ACC_001184,29926.58,BEN_RO_003,UPI/NEFT
2026-03-09 02:39:31.997579,ACC_001184,12378.78,BEN_RO_003,UPI/NEFT
2026-03-09 03:42:31.997579,ACC_001184,48421.26,BEN_NG_002,UPI/NEFT
2026-03-09 02:21:31.997579,ACC_001184,48550.29,BEN_SG_001,UPI/NEFT
2026-03-03 01:15:43.997579,ACC_004555,26500.39,BEN_NG_002,UPI/NEFT
2026-03-04 05:33:13.997579,ACC_003385,37649.56,BEN_RO_003,UPI/NEFT
2026-03-03 17:03:31.997579,ACC_004117,17460.09,BEN_NG_002,UPI/NEFT
2026-03-03 17:21:31.997579,ACC_004117,26588.37,BEN_SG_001,UPI/NEFT
2026-03-03 16:03:31.997579,ACC_004117,32788.6,BEN_IN_004,UPI/NEFT
2026-03-03 16:06:31.997579,ACC_004117,42435.92,BEN_NG_002,UPI/NEFT
2026-03-03 17:48:31.997579,ACC_004117,18885.64,BEN_NG_002,UPI/NEFT
2026-03-02 20:02:37.997579,ACC_004843,10326.65,BEN_SG_001,UPI/NEFT
2026-03-02 19:43:37.997579,ACC_004843,31787.49,BEN_SG_001,UPI/NEFT
2026-03-02 20:40:37.997579,ACC_004843,29318.98,BEN_RO_003,UPI/NEFT
2026-03-02 19:40:37.997579,ACC_004843,16225.29,BEN_RO_003,UPI/NEFT
2026-03-02 20:37:37.997579,ACC_004843,48596.01,BEN_NG_002,UPI/NEFT
2026-03-04 05:59:25.997579,ACC_002904,16975.77,BEN_NG_002,UPI/NEFT
2026-03-04 06:54:25.997579,ACC_002904,40657.84,BEN_IN_004,UPI/NEFT
2026-03-02 16:00:49.997579,ACC_000474,43780.37,BEN_IN_004,UPI/NEFT
2026-03-02 16:19:49.997579,ACC_000474,31188.13,BEN_NG_002,UPI/NEFT
2026-03-02 17:21:49.997579,ACC_000474,8233.23,BEN_IN_004,UPI/NEFT
2026-03-08 14:15:43.997579,ACC_001082,37739.14,BEN_RO_003,UPI/NEFT
2026-03-08 12:59:43.997579,ACC_001082,30422.31,BEN_SG_001,UPI/NEFT
2026-03-02 05:06:01.997579,ACC_002558,29771.13,BEN_NG_002,UPI/NEFT
2026-03-02 05:59:01.997579,ACC_002558,21390.62,BEN_NG_002,UPI/NEFT
2026-03-02 04:25:01.997579,ACC_002558,14358.8,BEN_NG_002,UPI/NEFT
2026-03-02 04:42:43.997579,ACC_002047,35446.29,BEN_SG_001,UPI/NEFT
2026-03-02 05:08:43.997579,ACC_002047,18626.51,BEN_IN_004,UPI/NEFT
2026-03-02 05:29:43.997579,ACC_002047,29239.07,BEN_NG_002,UPI/NEFT
2026-03-02 06:03:43.997579,ACC_002047,45827.51,BEN_RO_003,UPI/NEFT
2026-03-11 12:47:19.997579,ACC_002747,48958.94,BEN_IN_004,UPI/NEFT
2026-03-04 07:39:55.997579,ACC_000975,17940.89,BEN_NG_002,UPI/NEFT
2026-03-04 06:22:55.997579,ACC_000975,11344.68,BEN_IN_004,UPI/NEFT
2026-03-04 07:02:55.997579,ACC_000975,11224.0,BEN_SG_001,UPI/NEFT
2026-03-04 07:12:55.997579,ACC_000975,19323.27,BEN_SG_001,UPI/NEFT
2026-03-02 05:58:49.997579,ACC_001806,9796.93,BEN_SG_001,UPI/NEFT
2026-03-02 04:51:49.997579,ACC_001806,36424.35,BEN_IN_004,UPI/NEFT
2026-03-02 06:00:49.997579,ACC_001806,23282.41,BEN_RO_003,UPI/NEFT
2026-03-02 04:52:49.997579,ACC_001806,41143.61,BEN_SG_001,UPI/NEFT
2026-03-02 04:26:49.997579,ACC_001806,15190.1,BEN_SG_001,UPI/NEFT
2026-03-07 00:16:55.997579,ACC_000189,17959.41,BEN_NG_002,UPI/NEFT
2026-03-06 23:32:55.997579,ACC_000189,10492.07,BEN_IN_004,UPI/NEFT
2026-03-07 00:21:55.997579,ACC_000189,17076.94,BEN_NG_002,UPI/NEFT
2026-03-06 23:01:55.997579,ACC_000189,20396.97,BEN_RO_003,UPI/NEFT
2026-03-08 04:21:25.997579,ACC_002734,32718.0,BEN_IN_004,UPI/NEFT
2026-03-08 03:28:25.997579,ACC_002734,34767.11,BEN_SG_001,UPI/NEFT
2026-03-08 03:38:25.997579,ACC_002734,31792.8,BEN_RO_003,UPI/NEFT
2026-03-08 04:36:25.997579,ACC_002734,27701.12,BEN_IN_004,UPI/NEFT
2026-03-04 03:12:55.997579,ACC_003005,23642.76,BEN_RO_003,UPI/NEFT
2026-03-04 03:42:55.997579,ACC_003005,21404.52,BEN_RO_003,UPI/NEFT
2026-03-04 03:33:55.997579,ACC_003005,13571.22,BEN_NG_002,UPI/NEFT
2026-03-04 03:09:55.997579,ACC_003005,38816.01,BEN_RO_003,UPI/NEFT
2026-03-04 20:15:25.997579,ACC_004658,8746.56,BEN_NG_002,UPI/NEFT
2026-03-04 20:27:25.997579,ACC_004658,9600.75,BEN_SG_001,UPI/NEFT
2026-03-04 20:03:25.997579,ACC_004658,12364.02,BEN_SG_001,UPI/NEFT
2026-03-04 20:15:25.997579,ACC_004658,43423.93,BEN_RO_003,UPI/NEFT
2026-03-04 20:19:25.997579,ACC_004658,32635.6,BEN_SG_001,UPI/NEFT
2026-03-11 12:18:01.997579,ACC_001899,41905.41,BEN_SG_001,UPI/NEFT
2026-03-11 12:52:01.997579,ACC_001899,9935.46,BEN_RO_003,UPI/NEFT
2026-03-11 12:44:01.997579,ACC_001899,18776.09,BEN_NG_002,UPI/NEFT
2026-03-10 01:03:55.997579,ACC_001267,38875.11,BEN_RO_003,UPI/NEFT
2026-03-10 02:02:55.997579,ACC_001267,20731.84,BEN_SG_001,UPI/NEFT
2026-03-10 00:32:55.997579,ACC_001267,26577.67,BEN_IN_004,UPI/NEFT
2026-03-10 00:51:55.997579,ACC_001267,38676.38,BEN_RO_003,UPI/NEFT
2026-03-10 01:50:55.997579,ACC_001267,32233.72,BEN_RO_003,UPI/NEFT
2026-03-10 04:08:19.997579,ACC_001528,29177.69,BEN_RO_003,UPI/NEFT
2026-03-05 03:39:31.997579,ACC_003202,26593.05,BEN_RO_003,UPI/NEFT
2026-03-05 04:42:31.997579,ACC_003202,22409.87,BEN_IN_004,UPI/NEFT
2026-03-05 03:24:31.997579,ACC_003202,31781.81,BEN_IN_004,UPI/NEFT
2026-03-02 05:23:07.997579,ACC_003556,34594.82,BEN_IN_004,UPI/NEFT
2026-03-08 10:10:43.997579,ACC_003890,48465.09,BEN_NG_002,UPI/NEFT
2026-03-08 09:23:43.997579,ACC_003890,16475.85,BEN_IN_004,UPI/NEFT
2026-03-08 09:21:43.997579,ACC_003890,26673.94,BEN_RO_003,UPI/NEFT
2026-03-08 09:42:43.997579,ACC_003890,38280.7,BEN_SG_001,UPI/NEFT
2026-03-08 10:08:43.997579,ACC_003890,18308.43,BEN_IN_004,UPI/NEFT
2026-03-02 04:37:31.997579,ACC_000646,19601.31,BEN_SG_001,UPI/NEFT
2026-03-02 05:01:31.997579,ACC_000646,20792.95,BEN_SG_001,UPI/NEFT
2026-03-11 20:37:01.997579,ACC_002888,27691.68,BEN_NG_002,UPI/NEFT
2026-03-11 20:25:01.997579,ACC_002888,21126.26,BEN_IN_004,UPI/NEFT
2026-03-09 04:18:37.997579,ACC_002435,14244.37,BEN_NG_002,UPI/NEFT
2026-03-06 16:22:19.997579,ACC_000600,43645.85,BEN_SG_001,UPI/NEFT
2026-03-02 05:01:19.997579,ACC_002363,45629.57,BEN_RO_003,UPI/NEFT
2026-03-02 04:31:19.997579,ACC_002363,15871.47,BEN_IN_004,UPI/NEFT
2026-03-02 06:24:01.997579,ACC_002061,22751.43,BEN_IN_004,UPI/NEFT
2026-03-02 04:40:01.997579,ACC_002061,18020.29,BEN_NG_002,UPI/NEFT
2026-03-03 05:12:25.997579,ACC_000241,32443.99,BEN_NG_002,UPI/NEFT
2026-03-03 06:22:25.997579,ACC_000241,8832.77,BEN_IN_004,UPI/NEFT
2026-03-03 05:07:25.997579,ACC_000241,22152.68,BEN_NG_002,UPI/NEFT
2026-03-03 14:42:43.997579,ACC_002041,29914.87,BEN_IN_004,UPI/NEFT
2026-03-03 14:47:43.997579,ACC_002041,15051.84,BEN_IN_004,UPI/NEFT
2026-03-03 15:22:43.997579,ACC_002041,35129.2,BEN_IN_004,UPI/NEFT
2026-03-03 15:24:43.997579,ACC_002041,48351.93,BEN_RO_003,UPI/NEFT
2026-03-03 15:08:43.997579,ACC_002041,13706.87,BEN_RO_003,UPI/NEFT
2026-03-08 20:23:31.997579,ACC_002824,47330.66,BEN_SG_001,UPI/NEFT
2026-03-08 18:45:31.997579,ACC_002824,34804.6,BEN_SG_001,UPI/NEFT
2026-03-02 06:23:49.997579,ACC_002612,11829.13,BEN_RO_003,UPI/NEFT
2026-03-02 05:43:31.997579,ACC_001363,31115.12,BEN_NG_002,UPI/NEFT
2026-03-02 05:12:31.997579,ACC_001363,8061.27,BEN_SG_001,UPI/NEFT
2026-03-02 05:05:31.997579,ACC_001363,22816.15,BEN_IN_004,UPI/NEFT
2026-03-02 04:44:31.997579,ACC_001363,15974.19,BEN_RO_003,UPI/NEFT
2026-03-07 07:48:55.997579,ACC_001478,41203.25,BEN_IN_004,UPI/NEFT
2026-03-09 10:15:25.997579,ACC_002556,45946.87,BEN_IN_004,UPI/NEFT
2026-03-09 09:47:25.997579,ACC_002556,13650.61,BEN_SG_001,UPI/NEFT
2026-03-08 14:05:19.997579,ACC_000775,18394.55,BEN_RO_003,UPI/NEFT
2026-03-08 13:42:19.997579,ACC_000775,18065.93,BEN_NG_002,UPI/NEFT
2026-03-02 04:55:19.997579,ACC_004014,14234.63,BEN_RO_003,UPI/NEFT
2026-03-02 06:19:19.997579,ACC_004014,17054.66,BEN_RO_003,UPI/NEFT
2026-03-04 19:24:13.997579,ACC_000034,43577.53,BEN_NG_002,UPI/NEFT
2026-03-04 20:37:13.997579,ACC_000034,18508.15,BEN_SG_001,UPI/NEFT
2026-03-04 20:22:13.997579,ACC_000034,15364.56,BEN_IN_004,UPI/NEFT
2026-03-04 20:15:13.997579,ACC_000034,22791.46,BEN_RO_003,UPI/NEFT
2026-03-04 18:59:13.997579,ACC_000034,26137.9,BEN_IN_004,UPI/NEFT
2026-03-10 11:34:49.997579,ACC_003152,45819.36,BEN_SG_001,UPI/NEFT
2026-03-10 10:04:49.997579,ACC_003152,16694.51,BEN_RO_003,UPI/NEFT
2026-03-10 10:41:49.997579,ACC_003152,26781.21,BEN_IN_004,UPI/NEFT
2026-03-10 09:51:49.997579,ACC_003152,31782.6,BEN_SG_001,UPI/NEFT
2026-03-11 20:58:19.997579,ACC_001955,13974.26,BEN_RO_003,UPI/NEFT
2026-03-11 22:14:19.997579,ACC_001955,19617.67,BEN_SG_001,UPI/NEFT
2026-03-03 13:35:01.997579,ACC_001585,38647.97,BEN_NG_002,UPI/NEFT
2026-03-03 12:59:01.997579,ACC_001585,32187.81,BEN_IN_004,UPI/NEFT
2026-03-03 11:55:01.997579,ACC_001585,35202.72,BEN_SG_001,UPI/NEFT
2026-03-03 13:42:01.997579,ACC_001585,46998.97,BEN_SG_001,UPI/NEFT
2026-03-03 04:10:55.997579,ACC_003943,10844.61,BEN_RO_003,UPI/NEFT
2026-03-03 03:42:55.997579,ACC_003943,44421.53,BEN_NG_002,UPI/NEFT
2026-03-03 05:18:55.997579,ACC_003943,39871.51,BEN_RO_003,UPI/NEFT
2026-03-03 03:48:55.997579,ACC_003943,45242.99,BEN_RO_003,UPI/NEFT
2026-03-03 04:30:55.997579,ACC_003943,44776.17,BEN_RO_003,UPI/NEFT
2026-03-02 05:07:31.997579,ACC_003073,11701.85,BEN_SG_001,UPI/NEFT
2026-03-02 06:04:31.997579,ACC_003073,34182.84,BEN_SG_001,UPI/NEFT
2026-03-02 05:00:31.997579,ACC_003073,39377.94,BEN_IN_004,UPI/NEFT
2026-03-02 05:59:31.997579,ACC_003073,8638.96,BEN_RO_003,UPI/NEFT
2026-03-02 06:34:13.997579,ACC_001021,36577.79,BEN_IN_004,UPI/NEFT
2026-03-02 05:33:13.997579,ACC_001021,32460.66,BEN_RO_003,UPI/NEFT
2026-03-03 00:24:55.997579,ACC_003461,17421.42,BEN_IN_004,UPI/NEFT
2026-03-03 00:37:55.997579,ACC_003461,15800.06,BEN_SG_001,UPI/NEFT
2026-03-08 08:59:55.997579,ACC_002613,34110.53,BEN_RO_003,UPI/NEFT
2026-03-06 04:22:31.997579,ACC_003843,33470.76,BEN_NG_002,UPI/NEFT
2026-03-08 18:35:19.997579,ACC_001500,25854.34,BEN_IN_004,UPI/NEFT
2026-03-08 18:54:19.997579,ACC_001500,23292.52,BEN_SG_001,UPI/NEFT
2026-03-08 18:13:19.997579,ACC_001500,24837.2,BEN_RO_003,UPI/NEFT
2026-03-07 10:40:55.997579,ACC_004798,36591.89,BEN_SG_001,UPI/NEFT
2026-03-07 10:51:55.997579,ACC_004798,36298.84,BEN_RO_003,UPI/NEFT
2026-03-07 10:05:55.997579,ACC_004798,34810.39,BEN_NG_002,UPI/NEFT
2026-03-07 09:51:55.997579,ACC_004798,43516.47,BEN_NG_002,UPI/NEFT
2026-03-07 09:55:55.997579,ACC_004798,20840.94,BEN_SG_001,UPI/NEFT
2026-03-09 23:50:31.997579,ACC_000161,29264.81,BEN_NG_002,UPI/NEFT
2026-03-10 01:23:31.997579,ACC_000161,37606.15,BEN_IN_004,UPI/NEFT
2026-03-06 23:00:31.997579,ACC_004297,20843.9,BEN_NG_002,UPI/NEFT
2026-03-02 05:42:49.997579,ACC_001981,42884.19,BEN_SG_001,UPI/NEFT
2026-03-02 04:51:49.997579,ACC_001981,9328.18,BEN_SG_001,UPI/NEFT
2026-03-02 04:57:49.997579,ACC_001981,48495.74,BEN_SG_001,UPI/NEFT
2026-03-06 15:04:31.997579,ACC_000995,15408.77,BEN_IN_004,UPI/NEFT
2026-03-06 16:28:31.997579,ACC_000995,13430.91,BEN_RO_003,UPI/NEFT
2026-03-06 14:42:31.997579,ACC_000995,10135.21,BEN_RO_003,UPI/NEFT
2026-03-02 05:25:13.997579,ACC_004911,39391.62,BEN_SG_001,UPI/NEFT
2026-03-02 05:48:13.997579,ACC_004911,27584.02,BEN_NG_002,UPI/NEFT
2026-03-05 13:57:01.997579,ACC_003342,40939.11,BEN_SG_001,UPI/NEFT
2026-03-05 12:45:01.997579,ACC_003342,11807.6,BEN_RO_003,UPI/NEFT
2026-03-03 13:55:37.997579,ACC_004551,34397.06,BEN_IN_004,UPI/NEFT
2026-03-03 14:25:37.997579,ACC_004551,25157.11,BEN_IN_004,UPI/NEFT
2026-03-03 14:28:37.997579,ACC_004551,41924.62,BEN_IN_004,UPI/NEFT
2026-03-03 14:52:37.997579,ACC_004551,43560.45,BEN_RO_003,UPI/NEFT
2026-03-02 18:50:13.997579,ACC_003798,9677.55,BEN_RO_003,UPI/NEFT
2026-03-03 20:38:55.997579,ACC_001275,46908.27,BEN_IN_004,UPI/NEFT
2026-03-03 21:15:55.997579,ACC_001275,12636.62,BEN_SG_001,UPI/NEFT
2026-03-03 20:55:55.997579,ACC_001275,11372.15,BEN_IN_004,UPI/NEFT
2026-03-03 20:33:55.997579,ACC_001275,30067.73,BEN_NG_002,UPI/NEFT
2026-03-03 20:50:55.997579,ACC_001275,18752.49,BEN_NG_002,UPI/NEFT
2026-03-02 23:42:37.997579,ACC_001016,44667.57,BEN_SG_001,UPI/NEFT
2026-03-02 22:29:37.997579,ACC_001016,18540.33,BEN_IN_004,UPI/NEFT
2026-03-02 22:12:37.997579,ACC_001016,9213.7,BEN_RO_003,UPI/NEFT
2026-03-06 09:41:37.997579,ACC_000337,48458.72,BEN_RO_003,UPI/NEFT
2026-03-06 09:09:37.997579,ACC_000337,40147.25,BEN_NG_002,UPI/NEFT
2026-03-06 09:18:37.997579,ACC_000337,24404.49,BEN_NG_002,UPI/NEFT
2026-03-02 06:01:07.997579,ACC_000878,39576.68,BEN_NG_002,UPI/NEFT
2026-03-02 05:55:07.997579,ACC_000878,44939.85,BEN_NG_002,UPI/NEFT
2026-03-06 19:52:19.997579,ACC_001076,30327.02,BEN_SG_001,UPI/NEFT
2026-03-04 12:26:01.997579,ACC_004887,16254.72,BEN_SG_001,UPI/NEFT
2026-03-04 11:43:01.997579,ACC_004887,42953.32,BEN_SG_001,UPI/NEFT
2026-03-04 12:16:01.997579,ACC_004887,26810.21,BEN_NG_002,UPI/NEFT
2026-03-04 13:33:01.997579,ACC_004887,36723.15,BEN_NG_002,UPI/NEFT
2026-03-02 19:12:37.997579,ACC_003993,22830.71,BEN_RO_003,UPI/NEFT
2026-03-05 23:43:25.997579,ACC_004859,11830.18,BEN_SG_001,UPI/NEFT
2026-03-02 06:00:37.997579,ACC_000379,8367.04,BEN_NG_002,UPI/NEFT
2026-03-04 08:57:37.997579,ACC_000492,38687.28,BEN_RO_003,UPI/NEFT
2026-03-10 00:56:01.997579,ACC_002062,31100.59,BEN_SG_001,UPI/NEFT
2026-03-10 01:38:01.997579,ACC_002062,41729.52,BEN_NG_002,UPI/NEFT
2026-03-10 01:02:01.997579,ACC_002062,33435.8,BEN_SG_001,UPI/NEFT
2026-03-10 00:47:01.997579,ACC_002062,48739.35,BEN_NG_002,UPI/NEFT
2026-03-09 23:54:01.997579,ACC_002062,25552.17,BEN_RO_003,UPI/NEFT
2026-03-06 17:19:07.997579,ACC_003884,8032.76,BEN_RO_003,UPI/NEFT
2026-03-06 18:33:07.997579,ACC_003884,28582.19,BEN_NG_002,UPI/NEFT
2026-03-05 23:29:19.997579,ACC_000064,9922.72,BEN_NG_002,UPI/NEFT
2026-03-05 22:57:19.997579,ACC_000064,11365.51,BEN_IN_004,UPI/NEFT
2026-03-05 23:48:19.997579,ACC_000064,35866.37,BEN_RO_003,UPI/NEFT
2026-03-05 23:27:19.997579,ACC_000064,31380.44,BEN_SG_001,UPI/NEFT
2026-03-05 23:42:19.997579,ACC_000064,43523.38,BEN_NG_002,UPI/NEFT
2026-03-06 08:04:19.997579,ACC_002568,41070.19,BEN_NG_002,UPI/NEFT
2026-03-06 08:54:19.997579,ACC_002568,38415.71,BEN_SG_001,UPI/NEFT
2026-03-06 07:41:19.997579,ACC_002568,21133.93,BEN_IN_004,UPI/NEFT
2026-03-11 06:44:55.997579,ACC_002027,41382.39,BEN_IN_004,UPI/NEFT
2026-03-11 05:22:55.997579,ACC_002027,29302.72,BEN_RO_003,UPI/NEFT
2026-03-11 05:24:55.997579,ACC_002027,16703.29,BEN_NG_002,UPI/NEFT
2026-03-02 06:08:31.997579,ACC_002695,37026.91,BEN_IN_004,UPI/NEFT
2026-03-02 05:14:31.997579,ACC_002695,37093.98,BEN_SG_001,UPI/NEFT
2026-03-02 05:16:31.997579,ACC_002695,21803.38,BEN_NG_002,UPI/NEFT
2026-03-02 06:36:43.997579,ACC_001495,32863.41,BEN_SG_001,UPI/NEFT
2026-03-02 06:57:43.997579,ACC_001495,38424.38,BEN_NG_002,UPI/NEFT
2026-03-02 06:54:43.997579,ACC_001495,34146.36,BEN_SG_001,UPI/NEFT
2026-03-02 06:18:43.997579,ACC_001495,44373.32,BEN_SG_001,UPI/NEFT
2026-03-02 06:22:43.997579,ACC_001495,46180.78,BEN_NG_002,UPI/NEFT
2026-03-09 18:37:13.997579,ACC_000391,16411.52,BEN_SG_001,UPI/NEFT
2026-03-09 18:05:13.997579,ACC_000391,11470.99,BEN_IN_004,UPI/NEFT
2026-03-09 19:19:13.997579,ACC_000391,22568.62,BEN_NG_002,UPI/NEFT
2026-03-09 18:20:13.997579,ACC_000391,48363.36,BEN_RO_003,UPI/NEFT
2026-03-02 05:49:37.997579,ACC_004514,18929.13,BEN_NG_002,UPI/NEFT
2026-03-02 06:59:37.997579,ACC_004514,41167.28,BEN_RO_003,UPI/NEFT
2026-03-09 05:03:55.997579,ACC_004474,12918.08,BEN_IN_004,UPI/NEFT
2026-03-09 05:03:55.997579,ACC_004474,13604.64,BEN_NG_002,UPI/NEFT
2026-03-09 06:22:55.997579,ACC_004474,43286.44,BEN_IN_004,UPI/NEFT
2026-03-02 06:53:01.997579,ACC_003561,27086.62,BEN_NG_002,UPI/NEFT
2026-03-02 06:14:01.997579,ACC_003561,34371.93,BEN_SG_001,UPI/NEFT
2026-03-03 00:05:55.997579,ACC_002278,26984.44,BEN_RO_003,UPI/NEFT
2026-03-03 01:02:55.997579,ACC_002278,47220.4,BEN_RO_003,UPI/NEFT
2026-03-03 01:38:55.997579,ACC_002278,10132.19,BEN_NG_002,UPI/NEFT
2026-03-02 06:12:25.997579,ACC_003099,41687.6,BEN_IN_004,UPI/NEFT
2026-03-02 06:53:25.997579,ACC_003099,18350.64,BEN_IN_004,UPI/NEFT
2026-03-02 07:00:25.997579,ACC_003099,8337.41,BEN_IN_004,UPI/NEFT
2026-03-02 05:18:25.997579,ACC_003099,40093.87,BEN_RO_003,UPI/NEFT
2026-03-02 06:26:07.997579,ACC_000200,38443.85,BEN_IN_004,UPI/NEFT
2026-03-02 06:55:49.997579,ACC_004875,33963.8,BEN_RO_003,UPI/NEFT
2026-03-02 06:49:49.997579,ACC_004875,20008.79,BEN_SG_001,UPI/NEFT
2026-03-02 07:03:49.997579,ACC_004875,28883.28,BEN_IN_004,UPI/NEFT
2026-03-02 06:59:49.997579,ACC_004875,9149.41,BEN_NG_002,UPI/NEFT
2026-03-04 00:37:19.997579,ACC_003104,32962.52,BEN_RO_003,UPI/NEFT
2026-03-04 00:01:19.997579,ACC_003104,26103.81,BEN_IN_004,UPI/NEFT
2026-03-05 11:35:31.997579,ACC_004598,30972.55,BEN_NG_002,UPI/NEFT
2026-03-05 10:23:31.997579,ACC_004598,32722.19,BEN_NG_002,UPI/NEFT
2026-03-05 10:10:31.997579,ACC_004598,31207.93,BEN_RO_003,UPI/NEFT
2026-03-05 10:32:31.997579,ACC_004598,45720.19,BEN_NG_002,UPI/NEFT
2026-03-05 10:19:31.997579,ACC_004598,10447.51,BEN_SG_001,UPI/NEFT
2026-03-03 16:07:07.997579,ACC_002454,23854.53,BEN_NG_002,UPI/NEFT
2026-03-02 06:08:37.997579,ACC_003645,14671.59,BEN_IN_004,UPI/NEFT
2026-03-02 05:47:37.997579,ACC_003645,38586.37,BEN_IN_004,UPI/NEFT
2026-03-02 05:12:37.997579,ACC_003645,31845.04,BEN_RO_003,UPI/NEFT
2026-03-02 18:21:55.997579,ACC_000804,12796.5,BEN_RO_003,UPI/NEFT
2026-03-08 22:49:25.997579,ACC_002731,8396.5,BEN_RO_003,UPI/NEFT
2026-03-08 21:43:25.997579,ACC_002731,22831.0,BEN_IN_004,UPI/NEFT
2026-03-04 11:17:01.997579,ACC_002773,33620.05,BEN_RO_003,UPI/NEFT
2026-03-04 12:02:01.997579,ACC_002773,21419.7,BEN_RO_003,UPI/NEFT
2026-03-02 15:38:25.997579,ACC_001570,42241.64,BEN_NG_002,UPI/NEFT
2026-03-02 15:44:25.997579,ACC_001570,34289.08,BEN_NG_002,UPI/NEFT
2026-03-02 14:17:25.997579,ACC_001570,36786.36,BEN_SG_001,UPI/NEFT
2026-03-04 07:39:13.997579,ACC_002690,17826.18,BEN_RO_003,UPI/NEFT
2026-03-04 07:42:13.997579,ACC_002690,44396.28,BEN_NG_002,UPI/NEFT
2026-03-05 04:13:13.997579,ACC_003840,37277.02,BEN_IN_004,UPI/NEFT
2026-03-05 05:21:13.997579,ACC_003840,24996.61,BEN_IN_004,UPI/NEFT
2026-03-05 05:44:13.997579,ACC_003840,8343.52,BEN_IN_004,UPI/NEFT
2026-03-05 05:56:13.997579,ACC_003840,32710.84,BEN_RO_003,UPI/NEFT
2026-03-07 17:58:55.997579,ACC_001028,32208.11,BEN_SG_001,UPI/NEFT
2026-03-07 18:05:55.997579,ACC_001028,37958.62,BEN_RO_003,UPI/NEFT
2026-03-07 19:16:55.997579,ACC_001028,18594.63,BEN_IN_004,UPI/NEFT
2026-03-07 18:17:55.997579,ACC_001028,40519.12,BEN_IN_004,UPI/NEFT
2026-03-07 18:36:55.997579,ACC_001028,12707.55,BEN_RO_003,UPI/NEFT
2026-03-02 07:05:13.997579,ACC_000502,24490.19,BEN_IN_004,UPI/NEFT
2026-03-02 06:31:13.997579,ACC_000502,33737.04,BEN_IN_004,UPI/NEFT
2026-03-02 05:20:13.997579,ACC_000502,16820.2,BEN_RO_003,UPI/NEFT
2026-03-02 06:05:13.997579,ACC_000502,19629.37,BEN_SG_001,UPI/NEFT
